panel,supplier,term,basis,series,horizon_days,start_dates_with_target_in_study,exact_pairs,unchanged_endpoints,changed_endpoints,complete_daily_windows,no_observed_change_complete,observed_change_complete,returned_to_start_complete
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,vythji-koylion-sakylan-sahko-oy-lallin-maaris-1v,7,92,85,85,0,85,85,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,vythji-koylion-sakylan-sahko-oy-lallin-maaris-1v,14,92,78,78,0,78,78,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,vythji-koylion-sakylan-sahko-oy-lallin-maaris-1v,30,92,62,62,0,62,62,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,vythji-koylion-sakylan-sahko-oy-lallin-maaris-1v,45,92,47,47,0,47,47,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,vythji-koylion-sakylan-sahko-oy-lallin-maaris-1v,60,90,32,32,0,32,32,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,vythji-koylion-sakylan-sahko-oy-lallin-maaris-1v,90,60,2,2,0,2,2,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,tkdpsi-koylion-sakylan-sahko-oy-lallin-maaris-2v,7,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,tkdpsi-koylion-sakylan-sahko-oy-lallin-maaris-2v,14,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,tkdpsi-koylion-sakylan-sahko-oy-lallin-maaris-2v,30,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,tkdpsi-koylion-sakylan-sahko-oy-lallin-maaris-2v,45,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,tkdpsi-koylion-sakylan-sahko-oy-lallin-maaris-2v,60,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,tkdpsi-koylion-sakylan-sahko-oy-lallin-maaris-2v,90,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,v71f5y-koylion-sakylan-sahko-oy-lallin-maaris-2v,7,30,28,28,0,28,28,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,v71f5y-koylion-sakylan-sahko-oy-lallin-maaris-2v,14,23,21,21,0,21,21,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,v71f5y-koylion-sakylan-sahko-oy-lallin-maaris-2v,30,7,5,5,0,5,5,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,v71f5y-koylion-sakylan-sahko-oy-lallin-maaris-2v,45,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,v71f5y-koylion-sakylan-sahko-oy-lallin-maaris-2v,60,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,v71f5y-koylion-sakylan-sahko-oy-lallin-maaris-2v,90,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,7,12,5,5,0,5,5,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,14,12,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,30,12,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,45,4,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,60,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,90,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,2wdwn8-koylion-sakylan-sahko-oy-lallin-maaris-2v,7,9,2,2,0,2,2,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,2wdwn8-koylion-sakylan-sahko-oy-lallin-maaris-2v,14,9,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,2wdwn8-koylion-sakylan-sahko-oy-lallin-maaris-2v,30,9,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,2wdwn8-koylion-sakylan-sahko-oy-lallin-maaris-2v,45,9,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,2wdwn8-koylion-sakylan-sahko-oy-lallin-maaris-2v,60,9,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,2wdwn8-koylion-sakylan-sahko-oy-lallin-maaris-2v,90,9,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,h8aymz-koylion-sakylan-sahko-oy-lallin-maaris-2v,7,92,85,85,0,85,85,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,h8aymz-koylion-sakylan-sahko-oy-lallin-maaris-2v,14,92,78,78,0,78,78,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,h8aymz-koylion-sakylan-sahko-oy-lallin-maaris-2v,30,92,62,62,0,62,62,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,h8aymz-koylion-sakylan-sahko-oy-lallin-maaris-2v,45,92,47,47,0,47,47,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,h8aymz-koylion-sakylan-sahko-oy-lallin-maaris-2v,60,90,32,32,0,32,32,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,h8aymz-koylion-sakylan-sahko-oy-lallin-maaris-2v,90,60,2,2,0,2,2,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,7,9,2,2,0,2,2,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,14,9,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,30,9,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,45,9,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,60,0,0,0,0,0,0,0,0
same_id_no_discount,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,90,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,6,observed_seller_data,1lchnx-lammaisten-energia-oy-iisi-helpposahko-yleissahko-6-kk,7,27,20,20,0,20,20,0,0
same_id_no_discount,Lammaisten Energia Oy,6,observed_seller_data,1lchnx-lammaisten-energia-oy-iisi-helpposahko-yleissahko-6-kk,14,27,13,13,0,13,13,0,0
same_id_no_discount,Lammaisten Energia Oy,6,observed_seller_data,1lchnx-lammaisten-energia-oy-iisi-helpposahko-yleissahko-6-kk,30,27,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,6,observed_seller_data,1lchnx-lammaisten-energia-oy-iisi-helpposahko-yleissahko-6-kk,45,27,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,6,observed_seller_data,1lchnx-lammaisten-energia-oy-iisi-helpposahko-yleissahko-6-kk,60,27,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,6,observed_seller_data,1lchnx-lammaisten-energia-oy-iisi-helpposahko-yleissahko-6-kk,90,27,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,6sw1zs-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,7,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,6sw1zs-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,6sw1zs-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,6sw1zs-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,6sw1zs-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,6sw1zs-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,luufsn-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,7,37,35,35,0,35,35,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,luufsn-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,14,30,28,28,0,28,28,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,luufsn-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,30,14,12,12,0,12,12,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,luufsn-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,luufsn-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,luufsn-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,7,4,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,14,4,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,30,4,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,45,4,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,canonical_calculation,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,8g5fqu-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,7,27,20,20,0,20,20,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,8g5fqu-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,14,27,13,13,0,13,13,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,8g5fqu-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,30,27,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,8g5fqu-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,45,27,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,8g5fqu-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,60,27,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,8g5fqu-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,90,27,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,7,68,61,61,0,61,61,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,14,68,54,54,0,54,54,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,30,68,38,38,0,38,38,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,45,68,23,23,0,23,23,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,60,57,8,8,0,8,8,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,psutqh-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,90,27,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,uz5ir1-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,7,15,8,8,0,8,8,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,uz5ir1-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,14,15,1,1,0,1,1,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,uz5ir1-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,30,15,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,uz5ir1-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,45,15,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,uz5ir1-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,60,15,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,12,observed_seller_data,uz5ir1-lammaisten-energia-oy-iisi-helpposahko-yleissahko-12-kk,90,15,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,6kwivc-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,7,37,35,35,0,35,35,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,6kwivc-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,14,30,28,28,0,28,28,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,6kwivc-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,30,14,12,12,0,12,12,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,6kwivc-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,6kwivc-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,6kwivc-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,7,4,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,14,4,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,30,4,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,45,4,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,wmzgcl-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,7,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,wmzgcl-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,wmzgcl-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,wmzgcl-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,wmzgcl-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,canonical_calculation,wmzgcl-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,3wrqym-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,7,42,35,35,0,35,35,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,3wrqym-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,14,42,28,28,0,28,28,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,3wrqym-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,30,42,12,12,0,12,12,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,3wrqym-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,45,42,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,3wrqym-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,60,42,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,3wrqym-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,90,42,0,0,0,0,0,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,7,68,61,61,0,61,61,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,14,68,54,54,0,54,54,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,30,68,38,38,0,38,38,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,45,68,23,23,0,23,23,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,60,57,8,8,0,8,8,0,0
same_id_no_discount,Lammaisten Energia Oy,24,observed_seller_data,cnukun-lammaisten-energia-oy-iisi-helpposahko-yleissahko-24-kk,90,27,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,2j1rhx-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,7,1,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,2j1rhx-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,14,1,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,2j1rhx-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,30,1,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,2j1rhx-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,45,1,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,2j1rhx-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,60,1,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,2j1rhx-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,90,1,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,4nmdeg-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,7,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,4nmdeg-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,14,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,4nmdeg-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,30,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,4nmdeg-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,45,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,4nmdeg-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,60,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,4nmdeg-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,90,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,bly52m-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,7,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,bly52m-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,14,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,bly52m-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,30,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,bly52m-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,45,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,bly52m-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,60,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,bly52m-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,90,3,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,djzrcb-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,7,6,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,djzrcb-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,14,6,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,djzrcb-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,30,6,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,djzrcb-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,45,6,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,djzrcb-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,60,6,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,djzrcb-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,90,0,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,eeypsy-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,7,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,eeypsy-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,14,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,eeypsy-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,30,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,eeypsy-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,45,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,eeypsy-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,60,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,eeypsy-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,90,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,f52gso-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,7,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,f52gso-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,14,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,f52gso-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,30,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,f52gso-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,45,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,f52gso-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,60,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,f52gso-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,90,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,ilqmwp-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,7,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,ilqmwp-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,14,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,ilqmwp-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,30,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,ilqmwp-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,45,7,0,0,0,0,0,0,0
same_id_no_discount,Lumme Energia,6,observed_seller_data,ilqmwp-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu,60,7,0,0,0,0,0,0,0
