date,term,price,trade,basket,missing,strip
2026-07-09,12,7.663016246575341,2026-07-08,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":47.81},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.17},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":73.21},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":81.92},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":70.95},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":87.43},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.97},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.97},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.36},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.36},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.36},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.67}]"
2026-07-09,24,6.846610437756497,2026-07-08,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":47.81},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.17},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":73.21},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":81.92},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":70.95},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":87.43},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.97},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.97},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.36},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.36},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.36},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.67},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.67},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.67},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.58},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.58},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.58},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.36},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.36},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.36},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.32},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.32},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.32},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":46.79}]"
2026-07-10,6,9.261954565217392,2026-07-09,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.87},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":75.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":74.07},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":83.99},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":72.75},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":88.49}]"
2026-07-10,12,7.752925821917809,2026-07-09,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.87},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":75.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":74.07},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":83.99},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":72.75},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":88.49},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":83.25},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":83.25},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.39},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.39},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.39},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.93}]"
2026-07-10,24,6.866929076607388,2026-07-09,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.87},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":75.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":74.07},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":83.99},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":72.75},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":88.49},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":83.25},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":83.25},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.39},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.39},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.39},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.93},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.93},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.93},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.99},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.99},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.99},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.62},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.62},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.62},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":35.6},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":35.6},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":35.6},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":46.73}]"
2026-07-11,6,9.247372010869563,2026-07-10,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":47.77},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":74.85},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":73.97},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":84.44},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":72.66},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":88.8}]"
2026-07-11,12,7.733756986301367,2026-07-10,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":47.77},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":74.85},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":73.97},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":84.44},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":72.66},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":88.8},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.98},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.98},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.57}]"
2026-07-11,24,6.839267571819425,2026-07-10,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":47.77},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":74.85},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":73.97},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":84.44},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":72.66},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":88.8},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.98},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.98},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.57},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.57},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.57},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.51},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.51},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.51},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.3},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.3},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.3},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":35.55},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":35.55},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":35.55},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":46.55}]"
2026-07-12,6,9.247372010869563,2026-07-10,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":47.77},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":74.85},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":73.97},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":84.44},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":72.66},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":88.8}]"
2026-07-12,12,7.733756986301367,2026-07-10,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":47.77},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":74.85},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":73.97},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":84.44},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":72.66},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":88.8},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.98},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.98},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.57}]"
2026-07-12,24,6.839267571819425,2026-07-10,2026-08-01,,"[{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":47.77},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":74.85},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":73.97},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":84.44},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":72.66},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":88.8},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.98},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.98},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":34.31},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.57},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.57},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.57},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.51},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.51},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.51},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.3},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.3},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":68.3},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":35.55},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":35.55},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":35.55},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":46.55}]"
