panel,company,term,basis,lag,screened,cohort,sample_days,distinct_retail_change_events,nonzero_pairs,correlation,sign_agreement,reportable,first_date,last_date
supplier_general,Omavoima Oy,12,observed_seller_data,0,0,common_0_7_14,88,1,7,-0.16021539197112858,0.2857142857142857,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,7,0,individual,95,1,7,-0.16107186056339778,0.14285714285714285,0,2026-04-23,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,7,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,7,0,common_0_7_14,88,1,7,-0.18561754792232338,0.14285714285714285,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,14,0,individual,88,1,7,0.34333586852571163,1.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,14,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,14,0,common_0_7_14,88,1,7,0.34333586852571163,1.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,21,0,individual,81,1,7,0.3514184396961513,1.0,0,2026-05-07,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,21,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,12,observed_seller_data,30,0,individual,72,1,7,0.07367358758026858,0.8571428571428571,0,2026-05-16,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,30,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,12,observed_seller_data,45,0,individual,57,1,2,-0.25576453170170027,0.0,0,2026-05-31,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,45,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,12,observed_seller_data,60,0,individual,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,60,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,12,observed_seller_data,0,1,individual,81,2,11,-0.19654020596628585,0.18181818181818182,0,2026-04-16,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,0,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,12,observed_seller_data,0,1,common_0_7_14,25,1,6,-0.07123302769288375,0.3333333333333333,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,7,1,individual,74,1,7,-0.12282860549168237,0.14285714285714285,0,2026-04-23,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,7,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,12,observed_seller_data,7,1,common_0_7_14,25,1,6,-0.16759572590393212,0.16666666666666666,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,14,1,individual,67,1,7,0.5308423861912683,1.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,14,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,12,observed_seller_data,14,1,common_0_7_14,25,1,6,0.520226327782538,1.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,21,1,individual,62,1,4,0.4261847816148942,1.0,0,2026-05-07,2026-07-21
supplier_general,Omavoima Oy,12,observed_seller_data,21,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,12,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,12,observed_seller_data,30,1,individual,58,1,5,0.12361638957060493,0.8,0,2026-05-16,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,30,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,12,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,12,observed_seller_data,45,1,individual,43,1,2,-0.2604796733458788,0.0,0,2026-05-31,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,45,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,12,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,12,observed_seller_data,60,1,individual,35,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,12,observed_seller_data,60,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,12,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,canonical_calculation,0,0,individual,40,1,7,0.5313153086562274,1.0,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,0,0,common_all_lags,40,1,7,0.5313153086562274,1.0,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,0,0,common_0_7_14,40,1,7,0.5313153086562274,1.0,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,7,0,individual,40,1,7,-0.2829068418086978,0.2857142857142857,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,7,0,common_all_lags,40,1,7,-0.2829068418086978,0.2857142857142857,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,7,0,common_0_7_14,40,1,7,-0.2829068418086978,0.2857142857142857,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,14,0,individual,40,1,7,-0.02828824530586644,0.7142857142857143,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,14,0,common_all_lags,40,1,7,-0.02828824530586644,0.7142857142857143,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,14,0,common_0_7_14,40,1,7,-0.02828824530586644,0.7142857142857143,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,21,0,individual,40,1,7,-0.4867244322116452,0.14285714285714285,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,21,0,common_all_lags,40,1,7,-0.4867244322116452,0.14285714285714285,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,canonical_calculation,30,0,individual,40,1,7,-0.42203531419981277,0.5714285714285714,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,30,0,common_all_lags,40,1,7,-0.42203531419981277,0.5714285714285714,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,canonical_calculation,45,0,individual,40,1,7,0.2096382512443092,1.0,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,45,0,common_all_lags,40,1,7,0.2096382512443092,1.0,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,canonical_calculation,60,0,individual,40,1,7,0.4058924223354579,1.0,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,60,0,common_all_lags,40,1,7,0.4058924223354579,1.0,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,canonical_calculation,0,1,individual,30,1,3,0.5652118322353203,1.0,0,2026-08-08,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,0,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Omavoima Oy,24,canonical_calculation,0,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Omavoima Oy,24,canonical_calculation,7,1,individual,27,1,4,-0.5450554385280894,0.0,0,2026-08-05,2026-09-07
supplier_general,Omavoima Oy,24,canonical_calculation,7,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Omavoima Oy,24,canonical_calculation,7,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Omavoima Oy,24,canonical_calculation,14,1,individual,33,1,7,0.05344476845504878,0.7142857142857143,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,14,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Omavoima Oy,24,canonical_calculation,14,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Omavoima Oy,24,canonical_calculation,21,1,individual,33,1,7,-0.48745469549475684,0.14285714285714285,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,21,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Omavoima Oy,24,canonical_calculation,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,canonical_calculation,30,1,individual,31,1,4,-0.5461195480172542,0.25,0,2026-08-07,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,30,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Omavoima Oy,24,canonical_calculation,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,canonical_calculation,45,1,individual,33,1,7,0.36226258234333414,1.0,0,2026-08-05,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,45,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Omavoima Oy,24,canonical_calculation,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,canonical_calculation,60,1,individual,31,1,5,0.5287674409740276,1.0,0,2026-08-07,2026-09-13
supplier_general,Omavoima Oy,24,canonical_calculation,60,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Omavoima Oy,24,canonical_calculation,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,observed_seller_data,0,0,individual,102,2,12,-0.22717607272927012,0.25,0,2026-04-16,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,0,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,0,0,common_0_7_14,88,1,7,-0.20935941884964573,0.42857142857142855,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,7,0,individual,95,1,7,-0.1823741347594455,0.0,0,2026-04-23,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,7,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,7,0,common_0_7_14,88,1,7,-0.21332831178081654,0.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,14,0,individual,88,1,7,0.3094756015730086,1.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,14,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,14,0,common_0_7_14,88,1,7,0.3094756015730086,1.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,21,0,individual,81,1,7,0.2810695532887275,1.0,0,2026-05-07,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,21,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,observed_seller_data,30,0,individual,72,1,7,0.1284542018149859,1.0,0,2026-05-16,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,30,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,observed_seller_data,45,0,individual,57,1,2,-0.26685132497625175,0.0,0,2026-05-31,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,45,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,observed_seller_data,60,0,individual,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,60,0,common_all_lags,42,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,observed_seller_data,0,1,individual,81,2,11,-0.1947913759317686,0.18181818181818182,0,2026-04-16,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,0,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,24,observed_seller_data,0,1,common_0_7_14,25,1,6,-0.18221186046198407,0.3333333333333333,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,7,1,individual,74,1,7,-0.13173721022765253,0.0,0,2026-04-23,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,7,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,24,observed_seller_data,7,1,common_0_7_14,25,1,6,-0.20417692454270966,0.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,14,1,individual,67,1,7,0.5878499568991228,1.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,14,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,24,observed_seller_data,14,1,common_0_7_14,25,1,6,0.6065055108705194,1.0,0,2026-04-30,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,21,1,individual,62,1,4,0.3179021816376588,1.0,0,2026-05-07,2026-07-21
supplier_general,Omavoima Oy,24,observed_seller_data,21,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,24,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,observed_seller_data,30,1,individual,58,1,5,0.1863219030498855,1.0,0,2026-05-16,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,30,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,24,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,observed_seller_data,45,1,individual,43,1,2,-0.2738058125311953,0.0,0,2026-05-31,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,45,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,24,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Omavoima Oy,24,observed_seller_data,60,1,individual,35,0,0,,,0,2026-06-15,2026-07-26
supplier_general,Omavoima Oy,24,observed_seller_data,60,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Omavoima Oy,24,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Oomi Oy,6,observed_seller_data,0,0,individual,70,8,52,-0.2672104423251488,0.4230769230769231,1,2026-04-24,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,0,0,common_all_lags,18,2,14,-0.4404146168367545,0.2857142857142857,0,2026-06-15,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,0,0,common_0_7_14,64,8,52,-0.28671436015897966,0.4230769230769231,1,2026-04-30,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,7,0,individual,70,8,52,0.21932663420545667,0.75,1,2026-04-24,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,7,0,common_all_lags,18,2,14,0.15529921543122974,0.5,0,2026-06-15,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,7,0,common_0_7_14,64,8,52,0.19673795288992893,0.75,1,2026-04-30,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,14,0,individual,64,8,52,0.5503535527964037,0.7307692307692307,1,2026-04-30,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,14,0,common_all_lags,18,2,14,0.9342657472486166,1.0,0,2026-06-15,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,14,0,common_0_7_14,64,8,52,0.5503535527964037,0.7307692307692307,1,2026-04-30,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,21,0,individual,57,8,50,-0.28083538927216645,0.48,1,2026-05-07,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,21,0,common_all_lags,18,2,14,-0.30996858362203883,0.42857142857142855,0,2026-06-15,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Oomi Oy,6,observed_seller_data,30,0,individual,48,6,41,-0.13367104507398328,0.4878048780487805,1,2026-05-16,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,30,0,common_all_lags,18,2,14,-0.16964242702234902,0.42857142857142855,0,2026-06-15,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Oomi Oy,6,observed_seller_data,45,0,individual,33,4,26,0.4711677994595465,0.6923076923076923,0,2026-05-31,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,45,0,common_all_lags,18,2,14,0.8354642559227321,0.5,0,2026-06-15,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Oomi Oy,6,observed_seller_data,60,0,individual,18,2,14,-0.6083769041305321,0.21428571428571427,0,2026-06-15,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,60,0,common_all_lags,18,2,14,-0.6083769041305321,0.21428571428571427,0,2026-06-15,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Oomi Oy,6,observed_seller_data,0,1,individual,54,8,40,-0.11952735952440044,0.4,1,2026-04-24,2026-06-30
supplier_general,Oomi Oy,6,observed_seller_data,0,1,common_all_lags,1,1,1,,1.0,0,2026-06-29,2026-06-29
supplier_general,Oomi Oy,6,observed_seller_data,0,1,common_0_7_14,20,3,15,-0.1255894091722397,0.3333333333333333,0,2026-04-30,2026-06-30
supplier_general,Oomi Oy,6,observed_seller_data,7,1,individual,56,7,41,0.09830254562126427,0.6829268292682927,1,2026-04-24,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,7,1,common_all_lags,1,1,1,,1.0,0,2026-06-29,2026-06-29
supplier_general,Oomi Oy,6,observed_seller_data,7,1,common_0_7_14,20,3,15,0.5924151957566572,0.8,0,2026-04-30,2026-06-30
supplier_general,Oomi Oy,6,observed_seller_data,14,1,individual,50,6,38,0.32125265984481016,0.631578947368421,1,2026-04-30,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,14,1,common_all_lags,1,1,1,,1.0,0,2026-06-29,2026-06-29
supplier_general,Oomi Oy,6,observed_seller_data,14,1,common_0_7_14,20,3,15,0.7812344595930745,0.8,0,2026-04-30,2026-06-30
supplier_general,Oomi Oy,6,observed_seller_data,21,1,individual,43,7,40,-0.19585708068897106,0.425,1,2026-05-07,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,21,1,common_all_lags,1,1,1,,1.0,0,2026-06-29,2026-06-29
supplier_general,Oomi Oy,6,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Oomi Oy,6,observed_seller_data,30,1,individual,39,6,32,0.13730733164514766,0.5625,1,2026-05-16,2026-06-30
supplier_general,Oomi Oy,6,observed_seller_data,30,1,common_all_lags,1,1,1,,0.0,0,2026-06-29,2026-06-29
supplier_general,Oomi Oy,6,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Oomi Oy,6,observed_seller_data,45,1,individual,26,3,19,-0.33363721716664446,0.5789473684210527,0,2026-05-31,2026-07-02
supplier_general,Oomi Oy,6,observed_seller_data,45,1,common_all_lags,1,1,1,,0.0,0,2026-06-29,2026-06-29
supplier_general,Oomi Oy,6,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Oomi Oy,6,observed_seller_data,60,1,individual,15,2,11,-0.6096827108303357,0.2727272727272727,0,2026-06-15,2026-06-29
supplier_general,Oomi Oy,6,observed_seller_data,60,1,common_all_lags,1,1,1,,0.0,0,2026-06-29,2026-06-29
supplier_general,Oomi Oy,6,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Oomi Oy,12,canonical_calculation,0,0,individual,42,4,24,0.7480187944509704,0.75,0,2026-08-03,2026-09-13
supplier_general,Oomi Oy,12,canonical_calculation,0,0,common_all_lags,42,4,24,0.7480187944509704,0.75,0,2026-08-03,2026-09-13
supplier_general,Oomi Oy,12,canonical_calculation,0,0,common_0_7_14,42,4,24,0.7480187944509704,0.75,0,2026-08-03,2026-09-13
supplier_general,Oomi Oy,12,canonical_calculation,7,0,individual,42,4,24,0.06229954111735482,0.5,0,2026-08-03,2026-09-13
