date,contract,segment,source,observations,interpretation,completed,retrospective,binding,rejected,flags
2026-07-23,uh694r-korpelan-energia-oy-korpela-kesto-kiintea-12-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,uio8ny-iin-energia-oy-ien-spot,spot,419,[671],1873,2026-07-28T04:05:20.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-23,uobgsl-pohjois-karjalan-sahko-oy-optimi-takuu-24-kuukautta,fixed_term_24,47,[677],1592,2026-07-28T03:08:01.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-23,uojuwx-aanekosken-energia-oy-kausisahko-6-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,upeylu-porvoon-energia-oy-ilmastoviisas-24-kk-co2-paastottomasti-tuotettu,fixed_term_24,304,[679],1349,2026-07-24T15:28:05.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-23,urlxpl-koillis-satakunnan-sahko-oy-tuntiwirta,spot,21,[680],1571,2026-07-28T03:03:57.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-23,urvlbx-fortum-markets-oy-yritys-tarkka-2-v,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,uvaiw9-lammaisten-energia-oy-iisi-kulutusjousto-aikasahko-24-kk,hybrid,170,[683],1690,2026-07-28T03:28:54.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-23,uvlubb-vaasan-sahko-myynti-oy-tuulisahko-yleissahko-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,uxxof7-nordic-green-energy-ilmasto-hybridi-24kk,hybrid,281,[685],1763,2026-07-28T03:43:51.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-23,v1a90y-alajarven-sahko-oy-aikasahko-12-kk-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,v7juwr-aanekosken-energia-oy-kausisahko,open_ended,74,[687],1614,2026-07-28T03:13:37.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-23,v7syfz-iin-energia-oy-yleissahko,open_ended,418,[688],1872,2026-07-28T04:05:12.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-23,v7tqpw-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,fixed_term_24,263,[689],1358,2026-07-24T15:29:54.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-23,v7yxyy-vaasan-sahko-myynti-oy-toimitusvelvollinen-perussahko-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,vdql33-fortum-markets-oy-yritys-tarkka,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,vfbzyt-lammaisten-energia-oy-iisi-kulutusjousto-kausisahko-24-kk,hybrid,254,[693],1746,2026-07-28T03:40:13.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-23,vgornb-lumme-energia-porssisahko-3-kk-ilman-kk-maksua,spot,163,[694],1362,2026-07-24T15:32:08.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-23,vizdvz-nurmijarven-sahko-oy-aikasahko-1-vuotta,fixed_term_12,72,[695],1613,2026-07-28T03:13:26.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-23,vmqvel-keravan-energia-oy-perussahko-yleissahko,fixed_term_24,198,[697],1706,2026-07-28T03:32:07.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-23,vnbjjz-helen-oy-maaraaikainen-perussahko-12-kk,fixed_term_12,184,[699],1365,2026-07-24T15:32:45.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-23,vqgohq-turku-energia-oy-louna-porssi-yritykset,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,vrekdo-alajarven-sahko-oy-yleissahko-12-kk,fixed_term_12,395,[701],1850,2026-07-28T04:01:52.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-23,vt6gp0-keuruun-sahko-oy-spot-sahko,spot,15,[702],1565,2026-07-28T03:03:03.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-23,vu1pv5-alajarven-sahko-oy-porssisahko,spot,389,[703],1844,2026-07-28T04:00:58.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-23,vus6l9-parikkalan-valo-oy-spot-valo-yritys,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,vuxbww-oomi-oy-toimitusvelvollinen-sahko-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,vxmkvv-helen-oy-maaraaikainen-valkkysahko-yritys-24-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,vzbryp-seinajoen-energia-oy-se-oikea-aikasahko,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,waijay-aanekosken-energia-oy-kausisahko,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,wcaya8-vattenfall-oy-yrityksen-taystuuli-12-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
